City_or_County,Day,Incident_Date,Incident_ID,Incident_Time,Latitude,Longitude,Month,State_Name,Total_Victims,US_Region,Victims_Injured,Victims_Killed,Year
Chicago,7,2016-08-07,623439,,41.7741,-87.7202,8,Illinois,4,Midwest,4,0,2016
Reading (Sinking Spring),6,2016-08-06,623195,,40.33,-76.0256,8,Pennsylvania,4,Northeast,0,4,2016
Pontiac,5,2016-08-05,624057,,42.6377,-83.3116,8,Michigan,4,Midwest,3,1,2016
Perris,5,2016-08-05,622500,,33.83,-117.285,8,California,4,West,2,2,2016
Memphis,4,2016-08-04,621232,,35.1614,-90.0277,8,Tennessee,4,South,4,0,2016
Decatur,3,2016-08-03,620247,,33.738,-84.2498,8,Georgia,4,South,3,1,2016
Hollywood (West Park),2,2016-08-02,619708,,25.9842,-80.2004,8,Florida,4,South,4,0,2016
Evansville,1,2016-08-01,619408,,37.9644,-87.5498,8,Indiana,4,Midwest,4,0,2016
Miami,31,2016-07-31,617789,,25.5776,-80.3789,7,Florida,4,South,1,3,2016
Austin,31,2016-07-31,617607,,30.2678,-97.7407,7,Texas,5,South,4,1,2016
Saint Louis,30,2016-07-30,617712,,38.6539,-90.2633,7,Missouri,5,Midwest,5,0,2016
Mukilteo,30,2016-07-30,616948,,47.9005,-122.323,7,Washington,4,West,1,3,2016
Townsend (Eulonia),30,2016-07-30,618321,,31.5211,-81.4329,7,Georgia,5,South,5,0,2016
Athens,29,2016-07-29,617334,,33.9664,-83.358,7,Georgia,7,South,7,0,2016
Elmira,28,2016-07-28,615109,,42.0898,-76.8105,7,New York,5,Northeast,5,0,2016
Baltimore,28,2016-07-28,615328,,39.3189,-76.6095,7,Maryland,4,South,4,0,2016
Chicago,28,2016-07-28,615024,,41.8013,-87.7141,7,Illinois,4,Midwest,2,2,2016
Fort Myers,25,2016-07-25,611479,12:30 AM,26.6105,-81.8603,7,Florida,20,South,18,2,2016
Hamilton,24,2016-07-24,610584,,39.427,-84.5975,7,Ohio,8,Midwest,7,1,2016
North Charleston,23,2016-07-23,610756,,32.9271,-80.0791,7,South Carolina,4,South,4,0,2016
Cincinnati,23,2016-07-23,610093,,39.1491,-84.5512,7,Ohio,4,Midwest,2,2,2016
Brooklyn,23,2016-07-23,613805,,40.6658,-73.8711,7,New York,4,Northeast,4,0,2016
Bastrop,23,2016-07-23,610379,,30.1029,-97.3288,7,Texas,4,South,1,3,2016
Kankakee,22,2016-07-22,610402,,41.1219,-87.8536,7,Illinois,5,Midwest,5,0,2016
Chicago,21,2016-07-21,609402,,41.8128,-87.7522,7,Illinois,5,Midwest,5,0,2016
Fresno,20,2016-07-20,608787,,36.7594,-119.721,7,California,4,West,4,0,2016
West Memphis,19,2016-07-19,607265,,35.1433,-90.1688,7,Arkansas,4,South,4,0,2016
Detroit,17,2016-07-17,605367,,42.3534,-83.1009,7,Michigan,4,Midwest,4,0,2016
Houston,17,2016-07-17,605475,1:00 AM,29.8484,-95.3021,7,Texas,4,South,3,1,2016
Baton Rouge,17,2016-07-17,604762,9:00 AM,30.4338,-91.0817,7,Louisiana,6,South,2,4,2016
Dallas,16,2016-07-16,604459,,32.7154,-96.7141,7,Texas,5,South,5,0,2016
Cleveland,16,2016-07-16,604275,,41.5036,-81.6538,7,Ohio,5,Midwest,5,0,2016
Bakersfield,16,2016-07-16,604233,,35.3478,-119.036,7,California,15,West,14,1,2016
San Bernardino,16,2016-07-16,605005,,34.1389,-117.31,7,California,4,West,4,0,2016
Clarksville,16,2016-07-16,604175,,36.5377,-87.3377,7,Tennessee,6,South,6,0,2016
Woodland,15,2016-07-15,604207,,45.9199,-122.728,7,Washington,4,West,1,3,2016
Crosby,14,2016-07-14,603475,,29.8724,-95.0662,7,Texas,4,South,1,3,2016
Oakland,14,2016-07-14,603733,,37.8063,-122.298,7,California,4,West,4,0,2016
Akron,14,2016-07-14,603738,,41.0692,-81.5449,7,Ohio,4,Midwest,3,1,2016
Warner Robins,13,2016-07-13,602810,,32.6435,-83.6157,7,Georgia,5,South,5,0,2016
Saint Louis,13,2016-07-13,602765,,38.5905,-90.2344,7,Missouri,4,Midwest,2,2,2016
Baltimore,11,2016-07-11,600798,,39.3101,-76.6466,7,Maryland,5,South,5,0,2016
Jackson,11,2016-07-11,601119,,42.2466,-84.3881,7,Michigan,4,Midwest,4,0,2016
Saint Joseph,11,2016-07-11,600398,,42.1103,-86.4787,7,Michigan,4,Midwest,2,2,2016
Washington,11,2016-07-11,601512,11:15 PM,38.8845,-76.9284,7,District of Columbia,4,South,4,0,2016
Baton Rouge,7,2016-07-07,597366,,30.4663,-91.1189,7,Louisiana,4,South,4,0,2016
Dallas,7,2016-07-07,597756,,32.7793,-96.8052,7,Texas,14,South,9,5,2016
Bristol,7,2016-07-07,597176,,36.5872,-82.1861,7,Tennessee,4,South,3,1,2016
Los Angeles,5,2016-07-05,595557,,33.9921,-118.255,7,California,4,West,4,0,2016
Brooklyn,4,2016-07-04,595166,,40.682,-73.9176,7,New York,7,Northeast,7,0,2016
Houston,4,2016-07-04,595069,,29.7565,-95.3808,7,Texas,5,South,2,3,2016
Pittsburgh,4,2016-07-04,595048,,40.4431,-79.9974,7,Pennsylvania,4,Northeast,4,0,2016
Chicago (Englewood),4,2016-07-04,595279,,41.7936,-87.6682,7,Illinois,4,Midwest,4,0,2016
Cleveland,4,2016-07-04,596159,,41.4817,-81.7615,7,Ohio,4,Midwest,4,0,2016
Phoenix,4,2016-07-04,595482,,33.3921,-112.146,7,Arizona,8,West,6,2,2016
Monroe,3,2016-07-03,594051,,32.5013,-92.1088,7,Louisiana,5,South,3,2,2016
Chattanooga,3,2016-07-03,594480,,35.0656,-85.2517,7,Tennessee,4,South,4,0,2016
Chicago,30,2016-06-30,592724,,41.7211,-87.6581,6,Illinois,5,Midwest,4,1,2016
Las Vegas,29,2016-06-29,592207,,36.1958,-115.224,6,Nevada,4,West,0,4,2016
Los Angeles,28,2016-06-28,591975,,33.9064,-118.265,6,California,4,West,3,1,2016
Chicago,28,2016-06-28,591294,,41.8567,-87.709,6,Illinois,4,Midwest,4,0,2016
Woodburn,27,2016-06-27,589488,,45.1457,-122.785,6,Oregon,4,West,1,3,2016
Bennettsville,26,2016-06-26,590233,,34.5849,-79.6713,6,South Carolina,4,South,4,0,2016
Charlotte,26,2016-06-26,589159,,35.2253,-80.8848,6,North Carolina,5,South,5,0,2016
Atlanta,26,2016-06-26,588867,,33.7112,-84.3495,6,Georgia,5,South,4,1,2016
Houston,26,2016-06-26,589165,,29.7128,-95.487,6,Texas,4,South,3,1,2016
Corpus Christi,26,2016-06-26,588918,,27.7741,-97.4214,6,Texas,4,South,4,0,2016
Fort Worth,25,2016-06-25,587755,,32.7442,-97.2918,6,Texas,7,South,5,2,2016
Norfolk,25,2016-06-25,589470,,36.8282,-76.2786,6,Virginia,4,South,4,0,2016
Chicago,25,2016-06-25,587983,,41.686,-87.6569,6,Illinois,4,Midwest,4,0,2016
Kansas City,24,2016-06-24,589046,,39.1233,-94.6161,6,Kansas,4,Midwest,4,0,2016
Hartford,24,2016-06-24,587735,,41.7792,-72.6831,6,Connecticut,5,Northeast,5,0,2016
District Heights,24,2016-06-24,587769,,38.8454,-76.878,6,Maryland,5,South,2,3,2016
Stone Mountain,22,2016-06-22,586122,3:00 PM,33.8116,-84.1882,6,Georgia,4,South,3,1,2016
Olympia,22,2016-06-22,585821,,47.0538,-122.741,6,Washington,4,West,1,3,2016
Chicago,22,2016-06-22,586058,,41.8819,-87.7038,6,Illinois,4,Midwest,4,0,2016
Willingboro,21,2016-06-21,586044,,40.031,-74.8924,6,New Jersey,4,Northeast,4,0,2016
Louisville,21,2016-06-21,585615,,38.2091,-85.77,6,Kentucky,4,South,2,2,2016
Roanoke,19,2016-06-19,583631,,37.2858,-79.9747,6,Virginia,4,South,4,0,2016
Waycross,18,2016-06-18,583537,,31.2201,-82.3634,6,Georgia,4,South,2,2,2016
Exmore,18,2016-06-18,583584,7:29 PM,37.5325,-75.8322,6,Virginia,4,South,3,1,2016
Chicago,18,2016-06-18,583362,,41.7519,-87.554,6,Illinois,4,Midwest,4,0,2016
Oakland,14,2016-06-14,580791,5:36 PM,37.8033,-122.27,6,California,4,West,3,1,2016
Wilmington,14,2016-06-14,580848,,39.7408,-75.5646,6,Delaware,4,South,4,0,2016
Fresno,13,2016-06-13,579517,,36.735,-119.739,6,California,4,West,4,0,2016
Brooklyn,13,2016-06-13,579786,,40.6427,-73.9226,6,New York,5,Northeast,5,0,2016
Chicago,13,2016-06-13,580279,,41.8749,-87.706,6,Illinois,5,Midwest,5,0,2016
Orlando,12,2016-06-12,577157,,28.5196,-81.3768,6,Florida,102,South,53,49,2016
Webster,11,2016-06-11,578238,,44.5298,-93.3729,6,Minnesota,4,Midwest,4,0,2016
Charlotte,11,2016-06-11,576774,,35.3242,-80.7105,6,North Carolina,4,South,3,1,2016
Stockton,11,2016-06-11,577938,,37.9874,-121.291,6,California,4,West,3,1,2016
Roswell,11,2016-06-11,577574,,33.4198,-104.518,6,New Mexico,5,West,0,5,2016
Panorama City,11,2016-06-11,577073,,34.2248,-118.454,6,California,4,West,2,2,2016
Fort Walton Beach,9,2016-06-09,575607,,30.462,-86.649,6,Florida,4,South,4,0,2016
Washington,8,2016-06-08,574850,4:30 PM,38.8964,-77.0403,6,District of Columbia,4,South,4,0,2016
Boston,8,2016-06-08,574753,,42.2459,-71.1199,6,Massachusetts,4,Northeast,3,1,2016
Visalia,6,2016-06-06,573327,1:00 AM,36.3005,-119.31,6,California,4,West,4,0,2016
Phoenix,5,2016-06-05,572766,,33.5558,-112.113,6,Arizona,5,West,3,2,2016
Minneapolis,5,2016-06-05,575061,,44.9863,-93.2982,6,Minnesota,4,Midwest,4,0,2016
Cape Coral,5,2016-06-05,572696,,26.6037,-81.9908,6,Florida,5,South,3,2,2016
Brooklyn,5,2016-06-05,572513,,40.5767,-73.9837,6,New York,4,Northeast,4,0,2016
Denver,4,2016-06-04,571859,,39.7674,-104.923,6,Colorado,4,West,1,3,2016
Chicago,31,2016-05-31,569225,,41.8937,-87.7089,5,Illinois,4,Midwest,4,0,2016
Fort Wayne,31,2016-05-31,569189,,41.1059,-85.0571,5,Indiana,4,Midwest,4,0,2016
Baltimore,30,2016-05-30,568528,,39.3412,-76.609,5,Maryland,5,South,5,0,2016
Sacramento,30,2016-05-30,568745,,38.5131,-121.463,5,California,5,West,5,0,2016
Las Vegas,29,2016-05-29,567788,,36.172,-115.141,5,Nevada,4,West,4,0,2016
Trenton,29,2016-05-29,567673,,40.2294,-74.7632,5,New Jersey,6,Northeast,6,0,2016
Indianapolis,29,2016-05-29,567494,,39.7623,-86.1583,5,Indiana,4,Midwest,4,0,2016
Houston,29,2016-05-29,567614,,29.773,-95.5741,5,Texas,7,South,6,1,2016
Newark,23,2016-05-23,564470,,40.7404,-74.2215,5,New Jersey,5,Northeast,5,0,2016
New Orleans,22,2016-05-22,563829,,29.9613,-90.1235,5,Louisiana,4,South,4,0,2016
Stockton,22,2016-05-22,563514,,37.9623,-121.288,5,California,4,West,3,1,2016
Nashville,22,2016-05-22,563751,,36.1401,-86.7638,5,Tennessee,4,South,4,0,2016
Jackson,21,2016-05-21,563630,,33.2598,-84.0274,5,Georgia,4,South,3,1,2016
Indianapolis,18,2016-05-18,561912,,39.8181,-86.1217,5,Indiana,4,Midwest,4,0,2016
Ravenel,17,2016-05-17,560782,,32.7849,-80.2037,5,South Carolina,4,South,1,3,2016
Moultrie,15,2016-05-15,565244,,31.2079,-83.8515,5,Georgia,5,South,0,5,2016
Evansville,15,2016-05-15,559194,,37.9812,-87.5567,5,Indiana,4,Midwest,4,0,2016
Atlanta,14,2016-05-14,559042,,33.749,-84.388,5,Georgia,5,South,5,0,2016
Charleston,14,2016-05-14,558796,,38.3767,-81.6749,5,West Virginia,4,South,3,1,2016
Birmingham,11,2016-05-11,557589,,33.5313,-86.8143,5,Alabama,5,South,4,1,2016
Chicago,11,2016-05-11,557479,,41.7639,-87.6249,5,Illinois,5,Midwest,5,0,2016
Austin,8,2016-05-08,555126,,30.3546,-97.7047,5,Texas,4,South,3,1,2016
Detroit,6,2016-05-06,555873,,42.416,-82.9897,5,Michigan,5,Midwest,4,1,2016
Montgomery,6,2016-05-06,555886,,32.3757,-86.3333,5,Alabama,4,South,3,1,2016
Bethesda,6,2016-05-06,554133,,39.0224,-77.1485,5,Maryland,6,South,3,3,2016
Shreveport,5,2016-05-05,553803,,32.5389,-93.7635,5,Louisiana,8,South,6,2,2016
Miami,5,2016-05-05,554027,,25.7937,-80.2306,5,Florida,4,South,3,1,2016
Minneapolis,4,2016-05-04,553570,,44.9952,-93.3057,5,Minnesota,8,Midwest,7,1,2016
Murfreesboro,1,2016-05-01,551053,,35.8314,-86.349,5,Tennessee,5,South,5,0,2016
Oakland,29,2016-04-29,550619,,37.8226,-122.277,4,California,5,West,5,0,2016
Saint Louis (Ferguson),29,2016-04-29,550445,,38.7509,-90.3151,4,Missouri,4,Midwest,4,0,2016
Baton Rouge,27,2016-04-27,549507,,30.4903,-91.0872,4,Louisiana,4,South,2,2,2016
Kilmichael,27,2016-04-27,549071,,33.435,-89.5726,4,Mississippi,4,South,1,3,2016
District Heights (Forestville),26,2016-04-26,548333,,38.8432,-76.8954,4,Maryland,5,South,4,1,2016
Nashville,25,2016-04-25,547639,,36.1664,-86.7807,4,Tennessee,4,South,4,0,2016
Miami,25,2016-04-25,547827,,25.8383,-80.2242,4,Florida,5,South,5,0,2016
Halifax,24,2016-04-24,546760,,36.7755,-78.9208,4,Virginia,4,South,4,0,2016
Chicago (Englewood),24,2016-04-24,547319,,41.7696,-87.6739,4,Illinois,5,Midwest,3,2,2016
Denver,24,2016-04-24,546818,,39.748,-105.001,4,Colorado,4,West,4,0,2016
Las Vegas,23,2016-04-23,546581,,36.1548,-115.019,4,Nevada,4,West,3,1,2016
Auburn,23,2016-04-23,546244,,32.5873,-85.6088,4,Alabama,4,South,1,3,2016
New York (Manhattan),23,2016-04-23,546258,,40.8209,-73.9452,4,New York,4,Northeast,4,0,2016
Topeka,23,2016-04-23,546550,,38.999,-95.6873,4,Kansas,4,Midwest,4,0,2016
Appling,22,2016-04-22,546022,,33.5989,-82.2244,4,Georgia,5,South,0,5,2016
Piketon,22,2016-04-22,545525,,39.01,-83.2395,4,Ohio,8,Midwest,0,8,2016
Baltimore,21,2016-04-21,545501,,39.3325,-76.545,4,Maryland,4,South,4,0,2016
Blountsville,19,2016-04-19,543441,7:00 AM,34.1599,-86.4691,4,Alabama,4,South,4,0,2016
Chicago,19,2016-04-19,544080,,41.7974,-87.6915,4,Illinois,4,Midwest,3,1,2016
Chicago,19,2016-04-19,543132,,41.7414,-87.6584,4,Illinois,5,Midwest,4,1,2016
Long Beach,18,2016-04-18,543244,,33.7879,-118.176,4,California,4,West,3,1,2016
Philadelphia,17,2016-04-17,541996,,40.0016,-75.1402,4,Pennsylvania,4,Northeast,1,3,2016
Pelzer,17,2016-04-17,543102,,34.6481,-82.4366,4,South Carolina,4,South,3,1,2016
Edinburg,17,2016-04-17,543108,,26.3058,-98.1924,4,Texas,7,South,6,1,2016
Detroit,16,2016-04-16,542259,,42.3882,-83.0742,4,Michigan,5,Midwest,4,1,2016
Orlando,16,2016-04-16,541987,,28.5329,-81.3937,4,Florida,6,South,4,2,2016
Enterprise,16,2016-04-16,542362,,31.3036,-85.8152,4,Alabama,4,South,4,0,2016
Milwaukee,10,2016-04-10,537825,,43.1183,-88.0061,4,Wisconsin,4,Midwest,3,1,2016
Los Angeles,10,2016-04-10,537820,,33.9628,-118.267,4,California,4,West,4,0,2016
Memphis,9,2016-04-09,537311,,35.0724,-89.8635,4,Tennessee,4,South,4,0,2016
Anniston,9,2016-04-09,539705,,33.6636,-85.8501,4,Alabama,4,South,4,0,2016
Albuquerque,9,2016-04-09,537085,,35.0558,-106.627,4,New Mexico,4,West,4,0,2016
Chicago,7,2016-04-07,535927,,41.7674,-87.5709,4,Illinois,4,Midwest,4,0,2016
Chicago (Englewood),31,2016-03-31,532604,,41.7704,-87.657,3,Illinois,4,Midwest,4,0,2016
Shreveport,27,2016-03-27,530049,10:00 PM,32.4565,-93.78,3,Louisiana,4,South,4,0,2016
Chicago,25,2016-03-25,528614,,41.8832,-87.738,3,Illinois,4,Midwest,4,0,2016
Denver,25,2016-03-25,529488,,39.7123,-104.89,3,Colorado,4,West,4,0,2016
Chicago,21,2016-03-21,526380,,41.8824,-87.7687,3,Illinois,4,Midwest,4,0,2016
Plantation,19,2016-03-19,525464,,26.125,-80.3096,3,Florida,5,South,4,1,2016
Wetumpka,19,2016-03-19,525301,,32.5382,-86.214,3,Alabama,4,South,2,2,2016
Atlanta,15,2016-03-15,523044,,33.7766,-84.4565,3,Georgia,5,South,5,0,2016
Fort Myers,13,2016-03-13,522122,,26.5769,-81.8674,3,Florida,4,South,4,0,2016
Portland,12,2016-03-12,521821,,45.5191,-122.497,3,Oregon,4,West,4,0,2016
Oakland,12,2016-03-12,521074,2:25 AM,37.8285,-122.294,3,California,4,West,4,0,2016
Detroit,11,2016-03-11,520767,,42.3715,-83.1075,3,Michigan,4,Midwest,2,2,2016
Trenton,11,2016-03-11,520290,,40.2386,-74.777,3,New Jersey,5,Northeast,5,0,2016
Pittsburgh (Wilkinsburg),9,2016-03-09,519541,,40.4382,-79.8729,3,Pennsylvania,8,Northeast,2,6,2016
San Antonio,8,2016-03-08,518266,,29.434,-98.4642,3,Texas,5,South,3,2,2016
Lafayette,7,2016-03-07,517895,,30.2496,-92.0248,3,Louisiana,4,South,4,0,2016
Kansas City,7,2016-03-07,518436,,39.0476,-94.6699,3,Kansas,5,Midwest,0,5,2016
Chelsea,6,2016-03-06,517058,,42.397,-71.0318,3,Massachusetts,7,Northeast,6,1,2016
Roswell,6,2016-03-06,517114,,34.0228,-84.3619,3,Georgia,4,South,4,0,2016
Compton,6,2016-03-06,517073,,33.8678,-118.239,3,California,9,West,8,1,2016
Wichita,5,2016-03-05,516758,,37.6856,-97.3287,3,Kansas,4,Midwest,4,0,2016
Columbus,4,2016-03-04,516341,,39.9864,-82.9801,3,Ohio,4,Midwest,3,1,2016
Mira Loma,28,2016-02-28,513640,2:00 AM,33.9881,-117.523,2,California,4,West,3,1,2016
Detroit,28,2016-02-28,513549,,42.3594,-83.1384,2,Michigan,5,Midwest,5,0,2016
Woodbridge (Lake Ridge),27,2016-02-27,512880,,38.6696,-77.3536,2,Virginia,4,South,2,2,2016
Belfair,26,2016-02-26,512073,,47.504,-122.931,2,Washington,4,West,0,4,2016
Hesston,25,2016-02-25,511436,5:00 PM,38.1368,-97.4268,2,Kansas,17,Midwest,14,3,2016
Glendale,23,2016-02-23,509897,,33.5927,-112.163,2,Arizona,4,West,0,4,2016
Daytona Beach,23,2016-02-23,510769,,29.2089,-81.0451,2,Florida,4,South,4,0,2016
Houston,21,2016-02-21,509707,,29.6872,-95.3438,2,Texas,5,South,5,0,2016
Hazelwood,21,2016-02-21,508879,,38.7736,-90.3626,2,Missouri,4,Midwest,3,1,2016
Tampa,20,2016-02-20,508341,,28.0805,-82.4283,2,Florida,4,South,3,1,2016
Kalamazoo,20,2016-02-20,508640,,42.2354,-85.676,2,Michigan,8,Midwest,2,6,2016
Bessemer,20,2016-02-20,508356,,33.3731,-86.9759,2,Alabama,4,South,3,1,2016
Orlando,20,2016-02-20,508510,,28.537,-81.389,2,Florida,4,South,4,0,2016
Iuka,20,2016-02-20,508113,,34.7543,-88.1406,2,Mississippi,4,South,3,1,2016
Edgerton,19,2016-02-19,590221,,39.4922,-94.6372,2,Missouri,4,Midwest,0,4,2016
Vallejo,19,2016-02-19,507998,,38.0883,-122.245,2,California,4,West,3,1,2016
Eutaw,14,2016-02-14,505420,1:30 AM,32.989,-87.9113,2,Alabama,5,South,5,0,2016
Houston,14,2016-02-14,504879,6:30 AM,29.6742,-95.2657,2,Texas,4,South,4,0,2016
Marrero,13,2016-02-13,504996,,29.8773,-90.1087,2,Louisiana,4,South,4,0,2016
Pass Christian,7,2016-02-07,501256,,30.3226,-89.2447,2,Mississippi,6,South,4,2,2016
Orlando,7,2016-02-07,501233,,28.4541,-81.4646,2,Florida,12,South,10,2,2016
Rochester,7,2016-02-07,501168,,43.1634,-77.622,2,New York,8,Northeast,7,1,2016
Chicago (Englewood),7,2016-02-07,501349,,41.776,-87.6462,2,Illinois,4,Midwest,4,0,2016
Los Angeles,6,2016-02-06,501267,,33.9164,-118.271,2,California,4,West,3,1,2016
Apopka,6,2016-02-06,500629,,28.6658,-81.5031,2,Florida,4,South,4,0,2016
Tampa,6,2016-02-06,500556,,28.0216,-82.4512,2,Florida,8,South,6,2,2016
Washington,3,2016-02-03,499422,9:00 PM,38.861,-76.9837,2,District of Columbia,4,South,4,0,2016
Glendale,30,2016-01-30,495940,,33.5166,-112.203,1,Arizona,8,West,5,3,2016
Chesapeake,27,2016-01-27,494378,,36.7921,-76.3293,1,Virginia,5,South,0,5,2016
Seattle,26,2016-01-26,493536,,47.5903,-122.323,1,Washington,5,West,3,2,2016
Perris,25,2016-01-25,493085,,33.7849,-117.229,1,California,5,West,4,1,2016
Los Angeles,23,2016-01-23,491312,,33.9655,-118.265,1,California,4,West,2,2,2016
Gloucester,17,2016-01-17,486728,12:15 AM,37.4001,-76.4374,1,Virginia,4,South,3,1,2016
Wilmington,11,2016-01-11,483750,,39.7351,-75.5672,1,Delaware,5,South,4,1,2016
Washington,8,2016-01-08,481849,9:00 PM,38.8904,-76.9799,1,District of Columbia,4,South,4,0,2016
Chicago,8,2016-01-08,481900,,41.8609,-87.7055,1,Illinois,5,Midwest,4,1,2016
Memphis,7,2016-01-07,481429,,35.2336,-89.9363,1,Tennessee,4,South,3,1,2016
Lakeland,6,2016-01-06,479613,,28.0503,-81.9133,1,Florida,4,South,1,3,2016
New Orleans,31,2015-12-31,476321,,29.9304,-90.0959,12,Louisiana,5,South,5,0,2015
Jackson,27,2015-12-27,473882,,35.6486,-88.8176,12,Tennessee,4,South,4,0,2015
Philadelphia,26,2015-12-26,472268,5:15 AM,40.014,-75.1215,12,Pennsylvania,4,Northeast,4,0,2015
Jacksonville,25,2015-12-25,471867,,30.3329,-81.6394,12,Florida,4,South,4,0,2015
Mobile,25,2015-12-25,471860,,30.6714,-88.2254,12,Alabama,4,South,4,0,2015
San Leandro,21,2015-12-21,469468,2:00 AM,37.7096,-122.135,12,California,4,West,4,0,2015
Wilmington,20,2015-12-20,468968,,34.2289,-77.9346,12,North Carolina,5,South,4,1,2015
North Miami Beach,20,2015-12-20,469614,6:00 PM,25.9287,-80.1883,12,Florida,4,South,4,0,2015
Miami,19,2015-12-19,468787,11:15 PM,25.5659,-80.3868,12,Florida,5,South,4,1,2015
Los Angeles,13,2015-12-13,464665,,33.9879,-118.282,12,California,4,West,3,1,2015
Huntington Beach,13,2015-12-13,464945,,33.7116,-117.991,12,California,4,West,4,0,2015
Lovejoy (Brooklyn),12,2015-12-12,465117,3:00 AM,38.6573,-90.1684,12,Illinois,4,Midwest,3,1,2015
Savannah,12,2015-12-12,464002,,32.0668,-81.0977,12,Georgia,4,South,4,0,2015
Baltimore,11,2015-12-11,463642,,39.3483,-76.6751,12,Maryland,4,South,3,1,2015
Pittsburgh,11,2015-12-11,463734,7:00 PM,40.4032,-79.9904,12,Pennsylvania,4,Northeast,4,0,2015
Cincinnati,8,2015-12-08,461476,,39.1497,-84.5615,12,Ohio,4,Midwest,3,1,2015
Raceland,6,2015-12-06,460049,,29.7193,-90.6093,12,Louisiana,4,South,3,1,2015
Omaha,6,2015-12-06,460386,,41.3138,-96.0814,12,Nebraska,5,Midwest,3,2,2015
San Bernardino,2,2015-12-02,456893,10:58 AM,34.0756,-117.278,12,California,33,West,19,14,2015
Savannah,2,2015-12-02,457037,,32.0607,-81.1,12,Georgia,4,South,3,1,2015
Kankakee,29,2015-11-29,455394,,41.1193,-87.8576,11,Illinois,5,Midwest,5,0,2015
Colorado Springs,27,2015-11-27,454059,,38.8767,-104.847,11,Colorado,12,West,9,3,2015
Sacramento,27,2015-11-27,455684,,38.495,-121.41,11,California,4,West,2,2,2015
Conway,24,2015-11-24,454788,10:00 PM,33.8706,-79.1407,11,South Carolina,4,South,4,0,2015
Minneapolis,23,2015-11-23,452120,,44.9861,-93.3045,11,Minnesota,5,Midwest,5,0,2015
Columbus,23,2015-11-23,452007,5:00 PM,39.9534,-83.0664,11,Ohio,4,Midwest,1,3,2015
Newburgh,22,2015-11-22,451305,,41.5004,-74.0187,11,New York,5,Northeast,5,0,2015
North Charleston,22,2015-11-22,452362,,32.8805,-79.9861,11,South Carolina,4,South,3,1,2015
Chicago,22,2015-11-22,451349,,41.8666,-87.6902,11,Illinois,4,Midwest,4,0,2015
New Orleans,22,2015-11-22,451495,,29.9748,-90.0372,11,Louisiana,17,South,17,0,2015
Seattle,22,2015-11-22,451338,,47.6141,-122.321,11,Washington,4,West,4,0,2015
Brownsville,22,2015-11-22,453317,,25.9248,-97.4317,11,Texas,4,South,4,0,2015
Baltimore,21,2015-11-21,451057,,39.3058,-76.6419,11,Maryland,4,South,3,1,2015
Pittsburgh,20,2015-11-20,450505,,40.4314,-79.9356,11,Pennsylvania,4,Northeast,3,1,2015
Fresno,18,2015-11-18,449814,,36.7214,-119.8,11,California,5,West,5,0,2015
Cedar Bluff,16,2015-11-16,448653,12:30 AM,34.2313,-85.6933,11,Alabama,4,South,1,3,2015
Tennessee Colony,15,2015-11-15,448419,,31.9191,-95.9358,11,Texas,5,South,0,5,2015
Philadelphia,15,2015-11-15,448286,7:42 PM,40.0483,-75.1602,11,Pennsylvania,4,Northeast,4,0,2015
Johnstown,14,2015-11-14,447462,,40.3432,-78.8837,11,Pennsylvania,4,Northeast,4,0,2015
Jacksonville,13,2015-11-13,446996,,30.4653,-81.6075,11,Florida,4,South,1,3,2015
Indianapolis,9,2015-11-09,444458,,39.7729,-86.123,11,Indiana,4,Midwest,2,2,2015
Des Moines,8,2015-11-08,443821,,41.6398,-93.625,11,Iowa,4,Midwest,3,1,2015
Warren,8,2015-11-08,444168,,42.4494,-82.9825,11,Michigan,4,Midwest,4,0,2015
Denver,7,2015-11-07,443652,,39.7148,-104.99,11,Colorado,4,West,3,1,2015
Bakersfield,6,2015-11-06,444406,,35.3506,-118.99,11,California,4,West,4,0,2015
Jacksonville,3,2015-11-03,441681,,30.3475,-81.6927,11,Florida,5,South,3,2,2015
Houma,28,2015-10-28,438651,,29.595,-90.7305,10,Louisiana,4,South,3,1,2015
Fort Worth,27,2015-10-27,437836,,32.6706,-97.3452,10,Texas,5,South,5,0,2015
Phoenix,25,2015-10-25,436234,,33.4067,-112.065,10,Arizona,5,West,4,1,2015
Washington,25,2015-10-25,436240,,38.8327,-76.988,10,District of Columbia,5,South,5,0,2015
Four Oaks,25,2015-10-25,436202,,35.3651,-78.3554,10,North Carolina,5,South,5,0,2015
Bamberg,24,2015-10-24,436219,,33.3011,-81.0339,10,South Carolina,4,South,4,0,2015
Nashville,22,2015-10-22,435144,,36.167,-86.8286,10,Tennessee,4,South,3,1,2015
Calumet City,19,2015-10-19,433146,,41.6294,-87.5509,10,Illinois,6,Midwest,6,0,2015
New Orleans,18,2015-10-18,432711,,29.9772,-90.0112,10,Louisiana,4,South,4,0,2015
Fort Myers,17,2015-10-17,432466,,26.6439,-81.8705,10,Florida,5,South,4,1,2015
Elkhart,17,2015-10-17,432072,2:45 AM,41.691,-85.9659,10,Indiana,4,Midwest,4,0,2015
Decatur,12,2015-10-12,429410,,33.7369,-84.2243,10,Georgia,4,South,4,0,2015
Memphis,10,2015-10-10,428215,,35.0697,-89.8568,10,Tennessee,6,South,6,0,2015
